[popgym_gru_MultiarmedBanditEasy_s0] MultiarmedBanditEasy memory=gru params=0.15M B=64 L=128 device=cpu
ep    1 steps   0.01M  mean_ep     nan  MMER -1000000000.000  eps    0     4959 steps/s
ep   72 steps   0.59M  mean_ep   0.002  MMER   0.052  eps   64     4779 steps/s
ep   73 steps   0.60M  mean_ep     nan  MMER   0.052  eps    0     4778 steps/s
ep   74 steps   0.61M  mean_ep   0.023  MMER   0.052  eps   64     4776 steps/s
ep   75 steps   0.61M  mean_ep   0.020  MMER   0.052  eps   64     4774 steps/s
ep   76 steps   0.62M  mean_ep     nan  MMER   0.052  eps    0     4773 steps/s
ep   77 steps   0.63M  mean_ep  -0.004  MMER   0.052  eps   64     4772 steps/s
ep   78 steps   0.64M  mean_ep     nan  MMER   0.052  eps    0     4771 steps/s
ep   79 steps   0.65M  mean_ep  -0.014  MMER   0.052  eps   64     4771 steps/s
ep   80 steps   0.66M  mean_ep   0.044  MMER   0.052  eps   64     4769 steps/s
ep   81 steps   0.66M  mean_ep     nan  MMER   0.052  eps    0     4767 steps/s
ep   82 steps   0.67M  mean_ep   0.011  MMER   0.052  eps   64     4766 steps/s
ep   83 steps   0.68M  mean_ep   0.025  MMER   0.052  eps   64     4766 steps/s
ep   84 steps   0.69M  mean_ep     nan  MMER   0.052  eps    0     4765 steps/s
ep   85 steps   0.70M  mean_ep   0.017  MMER   0.052  eps   64     4759 steps/s
ep   86 steps   0.70M  mean_ep  -0.008  MMER   0.052  eps   64     4757 steps/s
ep   87 steps   0.71M  mean_ep     nan  MMER   0.052  eps    0     4756 steps/s
ep   88 steps   0.72M  mean_ep   0.001  MMER   0.052  eps   64     4758 steps/s
ep   89 steps   0.73M  mean_ep     nan  MMER   0.052  eps    0     4759 steps/s
ep   90 steps   0.74M  mean_ep   0.018  MMER   0.052  eps   64     4761 steps/s
ep   91 steps   0.75M  mean_ep   0.017  MMER   0.052  eps   64     4761 steps/s
ep   92 steps   0.75M  mean_ep     nan  MMER   0.052  eps    0     4762 steps/s
ep   93 steps   0.76M  mean_ep  -0.020  MMER   0.052  eps   64     4760 steps/s
ep   94 steps   0.77M  mean_ep   0.030  MMER   0.052  eps   64     4760 steps/s
ep   95 steps   0.78M  mean_ep     nan  MMER   0.052  eps    0     4761 steps/s
ep   96 steps   0.79M  mean_ep  -0.029  MMER   0.052  eps   64     4762 steps/s
ep   97 steps   0.79M  mean_ep  -0.039  MMER   0.052  eps   64     4763 steps/s
ep   98 steps   0.80M  mean_ep     nan  MMER   0.052  eps    0     4764 steps/s
ep   99 steps   0.81M  mean_ep   0.008  MMER   0.052  eps   64     4765 steps/s
ep  100 steps   0.82M  mean_ep  -0.027  MMER   0.052  eps   64     4766 steps/s
ep  101 steps   0.83M  mean_ep     nan  MMER   0.052  eps    0     4764 steps/s
ep  102 steps   0.84M  mean_ep  -0.015  MMER   0.052  eps   64     4765 steps/s
ep  103 steps   0.84M  mean_ep     nan  MMER   0.052  eps    0     4765 steps/s
ep  104 steps   0.85M  mean_ep   0.034  MMER   0.052  eps   64     4765 steps/s
ep  105 steps   0.86M  mean_ep  -0.012  MMER   0.052  eps   64     4766 steps/s
ep  106 steps   0.87M  mean_ep     nan  MMER   0.052  eps    0     4767 steps/s
ep  107 steps   0.88M  mean_ep  -0.019  MMER   0.052  eps   64     4768 steps/s
ep  108 steps   0.88M  mean_ep   0.035  MMER   0.052  eps   64     4769 steps/s
ep  109 steps   0.89M  mean_ep     nan  MMER   0.052  eps    0     4769 steps/s
ep  110 steps   0.90M  mean_ep  -0.032  MMER   0.052  eps   64     4769 steps/s
ep  111 steps   0.91M  mean_ep  -0.044  MMER   0.052  eps   64     4770 steps/s
ep  112 steps   0.92M  mean_ep     nan  MMER   0.052  eps    0     4770 steps/s
ep  113 steps   0.93M  mean_ep  -0.019  MMER   0.052  eps   64     4771 steps/s
ep  114 steps   0.93M  mean_ep     nan  MMER   0.052  eps    0     4771 steps/s
ep  115 steps   0.94M  mean_ep  -0.030  MMER   0.052  eps   64     4771 steps/s
